Immigrants,Foreigners,Afghanistan,935,Asia,5501,Southern Asia,902,Developing regions,16,,,,,,,,
Immigrants,Foreigners,Albania,908,Europe,925,Southern Europe,901,Developed regions,4,,,,,,,,
Immigrants,Foreigners,Algeria,903,Africa,912,Northern Africa,902,Developing regions,2,,,,,,,,
Immigrants,Foreigners,Angola,903,Africa,911,Middle Africa,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Argentina,904,Latin America and the Caribbean,931,South America,902,Developing regions,2,,,,,,,,
Immigrants,Foreigners,Armenia,935,Asia,922,Western Asia,902,Developing regions,24,,,,,,,,
Immigrants,Foreigners,Australia,909,Oceania,927,Australia and New Zealand,901,Developed regions,2,,,,,,,,
Immigrants,Foreigners,Austria,908,Europe,926,Western Europe,901,Developed regions,6,,,,,,,,
Immigrants,Foreigners,Azerbaijan,935,Asia,922,Western Asia,902,Developing regions,34,,,,,,,,
Immigrants,Foreigners,Bahrain,935,Asia,922,Western Asia,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Bangladesh,935,Asia,5501,Southern Asia,902,Developing regions,4,,,,,,,,
Immigrants,Foreigners,Belarus,908,Europe,923,Eastern Europe,901,Developed regions,486,,,,,,,,
Immigrants,Foreigners,Belgium,908,Europe,926,Western Europe,901,Developed regions,11,,,,,,,,
Immigrants,Foreigners,Benin,903,Africa,914,Western Africa,902,Developing regions,1,,,,,,,,
Immigrants,Foreigners,Bolivia (Plurinational State of),904,Latin America and the Caribbean,931,South America,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Bosnia and Herzegovina,908,Europe,925,Southern Europe,901,Developed regions,1,,,,,,,,
Immigrants,Foreigners,Brazil,904,Latin America and the Caribbean,931,South America,902,Developing regions,5,,,,,,,,
Immigrants,Foreigners,Bulgaria,908,Europe,923,Eastern Europe,901,Developed regions,26,,,,,,,,
Immigrants,Foreigners,Burundi,903,Africa,910,Eastern Africa,902,Developing regions,2,,,,,,,,
Immigrants,Foreigners,Cambodia,935,Asia,920,South-Eastern Asia,902,Developing regions,4,,,,,,,,
Immigrants,Foreigners,Cameroon,903,Africa,911,Middle Africa,902,Developing regions,7,,,,,,,,
Immigrants,Foreigners,Canada,905,Northern America,905,Northern America,901,Developed regions,4,,,,,,,,
Immigrants,Foreigners,Chile,904,Latin America and the Caribbean,931,South America,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,China,935,Asia,906,Eastern Asia,902,Developing regions,19,,,,,,,,
Immigrants,Foreigners,Colombia,904,Latin America and the Caribbean,931,South America,902,Developing regions,2,,,,,,,,
Immigrants,Foreigners,Congo,903,Africa,911,Middle Africa,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Costa Rica,904,Latin America and the Caribbean,916,Central America,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Côte d'Ivoire,903,Africa,914,Western Africa,902,Developing regions,1,,,,,,,,
Immigrants,Foreigners,Croatia,908,Europe,925,Southern Europe,901,Developed regions,1,,,,,,,,
Immigrants,Foreigners,Cuba,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Cyprus,935,Asia,922,Western Asia,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Czech Republic,908,Europe,923,Eastern Europe,901,Developed regions,12,,,,,,,,
Immigrants,Foreigners,Democratic Republic of the Congo,903,Africa,911,Middle Africa,902,Developing regions,1,,,,,,,,
Immigrants,Foreigners,Denmark,908,Europe,924,Northern Europe,901,Developed regions,26,,,,,,,,
Immigrants,Foreigners,Dominica,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Dominican Republic,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,1,,,,,,,,
Immigrants,Foreigners,Ecuador,904,Latin America and the Caribbean,931,South America,902,Developing regions,1,,,,,,,,
Immigrants,Foreigners,Egypt,903,Africa,912,Northern Africa,902,Developing regions,13,,,,,,,,
Immigrants,Foreigners,El Salvador,904,Latin America and the Caribbean,916,Central America,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Eritrea,903,Africa,910,Eastern Africa,902,Developing regions,6,,,,,,,,
Immigrants,Foreigners,Estonia,908,Europe,924,Northern Europe,901,Developed regions,27,,,,,,,,
Immigrants,Foreigners,Ethiopia,903,Africa,910,Eastern Africa,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Finland,908,Europe,924,Northern Europe,901,Developed regions,5,,,,,,,,
Immigrants,Foreigners,France,908,Europe,926,Western Europe,901,Developed regions,22,,,,,,,,
Immigrants,Foreigners,Gambia,903,Africa,914,Western Africa,902,Developing regions,1,,,,,,,,
Immigrants,Foreigners,Georgia,935,Asia,922,Western Asia,902,Developing regions,53,,,,,,,,
Immigrants,Foreigners,Germany,908,Europe,926,Western Europe,901,Developed regions,66,,,,,,,,
Immigrants,Foreigners,Ghana,903,Africa,914,Western Africa,902,Developing regions,1,,,,,,,,
Immigrants,Foreigners,Greece,908,Europe,925,Southern Europe,901,Developed regions,8,,,,,,,,
Immigrants,Foreigners,Grenada,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Guinea,903,Africa,914,Western Africa,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Guyana,904,Latin America and the Caribbean,931,South America,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Honduras,904,Latin America and the Caribbean,916,Central America,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Hungary,908,Europe,923,Eastern Europe,901,Developed regions,3,,,,,,,,
Immigrants,Foreigners,Iceland,908,Europe,924,Northern Europe,901,Developed regions,4,,,,,,,,
Immigrants,Foreigners,India,935,Asia,5501,Southern Asia,902,Developing regions,42,,,,,,,,
Immigrants,Foreigners,Iran (Islamic Republic of),935,Asia,5501,Southern Asia,902,Developing regions,51,,,,,,,,
Immigrants,Foreigners,Iraq,935,Asia,922,Western Asia,902,Developing regions,6,,,,,,,,
Immigrants,Foreigners,Ireland,908,Europe,924,Northern Europe,901,Developed regions,4,,,,,,,,
Immigrants,Foreigners,Israel,935,Asia,922,Western Asia,902,Developing regions,22,,,,,,,,
Immigrants,Foreigners,Italy,908,Europe,925,Southern Europe,901,Developed regions,50,,,,,,,,
Immigrants,Foreigners,Jamaica,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,1,,,,,,,,
Immigrants,Foreigners,Japan,935,Asia,906,Eastern Asia,901,Developed regions,2,,,,,,,,
Immigrants,Foreigners,Jordan,935,Asia,922,Western Asia,902,Developing regions,1,,,,,,,,
Immigrants,Foreigners,Kazakhstan,935,Asia,5500,Central Asia,902,Developing regions,50,,,,,,,,
Immigrants,Foreigners,Kenya,903,Africa,910,Eastern Africa,902,Developing regions,1,,,,,,,,
Immigrants,Foreigners,Kuwait,935,Asia,922,Western Asia,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Kyrgyzstan,935,Asia,5500,Central Asia,902,Developing regions,8,,,,,,,,
Immigrants,Foreigners,Latvia,908,Europe,924,Northern Europe,901,Developed regions,126,,,,,,,,
Immigrants,Foreigners,Lebanon,935,Asia,922,Western Asia,902,Developing regions,36,,,,,,,,
Immigrants,Foreigners,Liberia,903,Africa,914,Western Africa,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Libya,903,Africa,912,Northern Africa,902,Developing regions,1,,,,,,,,
Immigrants,Citizens,Lithuania,908,Europe,924,Northern Europe,901,Developed regions,18975,,,,,,,,
Immigrants,Foreigners,Luxembourg,908,Europe,926,Western Europe,901,Developed regions,0,,,,,,,,
Immigrants,Foreigners,Madagascar,903,Africa,910,Eastern Africa,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Malaysia,935,Asia,920,South-Eastern Asia,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Mali,903,Africa,914,Western Africa,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Malta,908,Europe,925,Southern Europe,901,Developed regions,0,,,,,,,,
Immigrants,Foreigners,Mauritania,903,Africa,914,Western Africa,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Mauritius,903,Africa,910,Eastern Africa,902,Developing regions,2,,,,,,,,
Immigrants,Foreigners,Mexico,904,Latin America and the Caribbean,916,Central America,902,Developing regions,1,,,,,,,,
Immigrants,Foreigners,Mongolia,935,Asia,906,Eastern Asia,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Morocco,903,Africa,912,Northern Africa,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Namibia,903,Africa,913,Southern Africa,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Nepal,935,Asia,5501,Southern Asia,902,Developing regions,3,,,,,,,,
Immigrants,Foreigners,Netherlands,908,Europe,926,Western Europe,901,Developed regions,13,,,,,,,,
Immigrants,Foreigners,New Zealand,909,Oceania,927,Australia and New Zealand,901,Developed regions,0,,,,,,,,
Immigrants,Foreigners,Nigeria,903,Africa,914,Western Africa,902,Developing regions,27,,,,,,,,
Immigrants,Foreigners,Norway,908,Europe,924,Northern Europe,901,Developed regions,12,,,,,,,,
Immigrants,Foreigners,Pakistan,935,Asia,5501,Southern Asia,902,Developing regions,53,,,,,,,,
Immigrants,Foreigners,Peru,904,Latin America and the Caribbean,931,South America,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Philippines,935,Asia,920,South-Eastern Asia,902,Developing regions,6,,,,,,,,
Immigrants,Foreigners,Poland,908,Europe,923,Eastern Europe,901,Developed regions,80,,,,,,,,
Immigrants,Foreigners,Portugal,908,Europe,925,Southern Europe,901,Developed regions,14,,,,,,,,
Immigrants,Foreigners,Republic of Korea,935,Asia,906,Eastern Asia,902,Developing regions,2,,,,,,,,
Immigrants,Foreigners,Republic of Moldova,908,Europe,923,Eastern Europe,901,Developed regions,18,,,,,,,,
Immigrants,Foreigners,Romania,908,Europe,923,Eastern Europe,901,Developed regions,58,,,,,,,,
Immigrants,Foreigners,Russian Federation,908,Europe,923,Eastern Europe,901,Developed regions,774,,,,,,,,
Immigrants,Foreigners,Rwanda,903,Africa,910,Eastern Africa,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Saint Kitts and Nevis,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Saudi Arabia,935,Asia,922,Western Asia,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Senegal,903,Africa,914,Western Africa,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Serbia,908,Europe,925,Southern Europe,901,Developed regions,6,,,,,,,,
Immigrants,Foreigners,Slovakia,908,Europe,923,Eastern Europe,901,Developed regions,6,,,,,,,,
Immigrants,Foreigners,Slovenia,908,Europe,925,Southern Europe,901,Developed regions,1,,,,,,,,
Immigrants,Foreigners,Somalia,903,Africa,910,Eastern Africa,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,South Africa,903,Africa,913,Southern Africa,902,Developing regions,2,,,,,,,,
Immigrants,Foreigners,Spain,908,Europe,925,Southern Europe,901,Developed regions,52,,,,,,,,
Immigrants,Foreigners,Sri Lanka,935,Asia,5501,Southern Asia,902,Developing regions,22,,,,,,,,
Immigrants,Foreigners,State of Palestine,935,Asia,922,Western Asia,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Sudan,903,Africa,912,Northern Africa,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Suriname,904,Latin America and the Caribbean,931,South America,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Sweden,908,Europe,924,Northern Europe,901,Developed regions,18,,,,,,,,
Immigrants,Foreigners,Switzerland,908,Europe,926,Western Europe,901,Developed regions,6,,,,,,,,
Immigrants,Foreigners,Syrian Arab Republic,935,Asia,922,Western Asia,902,Developing regions,10,,,,,,,,
Immigrants,Foreigners,Tajikistan,935,Asia,5500,Central Asia,902,Developing regions,13,,,,,,,,
Immigrants,Foreigners,Thailand,935,Asia,920,South-Eastern Asia,902,Developing regions,1,,,,,,,,
Immigrants,Foreigners,The former Yugoslav Republic of Macedonia,908,Europe,925,Southern Europe,901,Developed regions,1,,,,,,,,
Immigrants,Foreigners,Togo,903,Africa,914,Western Africa,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Tunisia,903,Africa,912,Northern Africa,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Turkey,935,Asia,922,Western Asia,902,Developing regions,21,,,,,,,,
Immigrants,Foreigners,Turkmenistan,935,Asia,5500,Central Asia,902,Developing regions,4,,,,,,,,
Immigrants,Foreigners,Uganda,903,Africa,910,Eastern Africa,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Ukraine,908,Europe,923,Eastern Europe,901,Developed regions,413,,,,,,,,
Immigrants,Foreigners,United Kingdom of Great Britain and Northern Ireland,908,Europe,924,Northern Europe,901,Developed regions,36,,,,,,,,
Immigrants,Foreigners,United Republic of Tanzania,903,Africa,910,Eastern Africa,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,United States of America,905,Northern America,905,Northern America,901,Developed regions,18,,,,,,,,
Immigrants,Foreigners,Uruguay,904,Latin America and the Caribbean,931,South America,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Uzbekistan,935,Asia,5500,Central Asia,902,Developing regions,17,,,,,,,,
Immigrants,Foreigners,Venezuela (Bolivarian Republic of),904,Latin America and the Caribbean,931,South America,902,Developing regions,1,,,,,,,,
Immigrants,Foreigners,Viet Nam,935,Asia,920,South-Eastern Asia,902,Developing regions,1,,,,,,,,
Immigrants,Foreigners,Zambia,903,Africa,910,Eastern Africa,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Zimbabwe,903,Africa,910,Eastern Africa,902,Developing regions,0,,,,,,,,
Immigrants,Foreigners,Unknown,999,World,999,World,999,World,9,,,,,,,,
Immigrants,Both,Total,999,World,999,World,999,World,22011,,,,,,,,